,tweets,len,ID,Date,Source,Likes,RTs
417,Always a delight to be among the people. Today will address five rallies across Uttar Pradesh and West Bengal. Do w… https://t.co/3AB45Q1moj,140,1.12886E+18,16-05-19 2:57,Twitter Media Studio,16678,4107
418,"A wonderful evening at Diamond Harbour in West Bengal. 

BJP’s popularity is rising and so is Didi’s nervousness. https://t.co/ehvlrtItax",137,1.12872E+18,15-05-19 18:00,Twitter for iPhone,35124,7760
419,"Addressed massive rallies in Paliganj and Deoghar. 

These pictures illustrate the strong support for NDA across Bi… https://t.co/IGR4irgEsC",140,1.12872E+18,15-05-19 17:57,Twitter for iPhone,11322,2502
420,"TMC goes soft on only one group of people- illegal infiltrators. 

They leave no stone unturned in diverting resour… https://t.co/T0Y1sb3S9P",140,1.12872E+18,15-05-19 17:53,Twitter Media Studio,12072,3445
421,"Didi, 

Your party has been looting and earning so much...all the Triple T collections and syndicate extortion.

Ye… https://t.co/e9u1ybNPNx",140,1.12872E+18,15-05-19 17:52,Twitter Media Studio,16625,4456
422,"Spoke to @News18India on the election campaign, violence in West Bengal &amp; more. Do watch! https://t.co/iK2vetYt7p",117,1.12867E+18,15-05-19 14:30,Periscope,10476,2951
423,Am sure Didi isn’t prepared for the crushing defeat from Diamond Harbour. BJP is people’s choice. Watch. https://t.co/N3INCrPKTp,128,1.12864E+18,15-05-19 12:49,Periscope,12293,3450
424,"New ministry for tribal welfare. 

Creation of states where tribal communities have a bigger say in decision making… https://t.co/cpHPEDvkM2",140,1.12864E+18,15-05-19 12:40,Twitter Media Studio,9841,2662
425,"After six phases of voting, Congress is aware that a big defeat is certain. 
Now, Congress is looking for people to… https://t.co/oHmYy7qrkB",140,1.12864E+18,15-05-19 12:35,Twitter Media Studio,12282,3197
426,गांव-गांव में टेक्नोलॉजी के माध्यम से हो रहा है सशक्तिकरण... https://t.co/OsK3KBEyPF,84,1.12864E+18,15-05-19 12:33,Twitter Media Studio,10408,2487
427,"महामिलावटियों की पहचान- ना इन्होंने गरीबों की रक्षा की, ना राष्ट्र की सुरक्षा की।

ये जीते हैं सिर्फ और सिर्फ अपने… https://t.co/KGpBMa8ICL",139,1.12864E+18,15-05-19 12:30,Twitter Media Studio,16116,3841
428,TMC is anti-development and anti-democracy. Bengal will vote BJP. Watch my speech in Basirhat. https://t.co/BSTZ4JCr4u,118,1.12862E+18,15-05-19 10:56,Periscope,14768,4176
429,"Happy to be in Deoghar, a land of spirituality and divinity. Watch my address. https://t.co/iVceiMSqzJ",102,1.12857E+18,15-05-19 8:10,Periscope,14173,3341
430,"The Mantra of ‘Sabka Saath, Sabka Vikas’ has struck a chord with people of Paliganj. Watch my speech. https://t.co/cWz0FIfdWw",125,1.12854E+18,15-05-19 5:46,Periscope,11999,3047
431,"The campaign takes me eastwards today. Happy to be in Paliganj (Bihar), Deoghar (Jharkhand), Basirhat and Diamond H… https://t.co/EJBdJ1rEC5",140,1.12849E+18,15-05-19 2:56,Twitter Media Studio,20785,4717
432,"Have a look at glimpses from Ballia, Buxar and Sasaram. Through the campaign trail, it is evident that the developm… https://t.co/KRQ17N8svk",140,1.12835E+18,14-05-19 17:11,Twitter for iPhone,13181,3093
433,"Thank you Chandigarh! 

This dynamic city is going to vote for BJP yet again. 

Here are glimpses from today’s rall… https://t.co/CS7lrN3VdO",140,1.12835E+18,14-05-19 17:06,Twitter for iPhone,11163,2603
434,"‘Ease of Living’ for the middle class has always been our priority. 

Lower tax burden. 

Top quality and affordabl… https://t.co/jjMUWUzAP4",140,1.12834E+18,14-05-19 16:59,Twitter Media Studio,9820,2579
435,"2014 में चंडीगढ़ सहित पूरे हिन्दुस्तान ने जो मैंडेट दिया, उसको कांग्रेस और उसके महामिलावटी साथी आज तक बर्दाश्त नहीं… https://t.co/vqWnWUfZ8l",140,1.12834E+18,14-05-19 16:59,Twitter Media Studio,10297,2556
436,"Seeing how his party colleagues are abusing me turn by turn, one Congress leader started feeling left out. 

No won… https://t.co/6kq0DRNRnF",140,1.12834E+18,14-05-19 16:58,Twitter Media Studio,16189,4103
437,RT @AshishSinghNews: An interview where PM @narendramodi talking frankly &amp; boldly on range of issue. The most direct interview of PM tonigh…,144,1.12832E+18,14-05-19 15:34,Twitter for iPhone,0,1216
438,"Coming back to Chandigarh is about several memories and familiar faces. After today’s rally, I met Madan Ji, who wa… https://t.co/6OrrNGKXQu",140,1.12831E+18,14-05-19 14:49,Twitter for iPhone,23345,4102
439,"RT @NewsX: #NarendraModi exclusive interview to India News-NewsX: #BJP will win more seats than 2014 elections, says PM
@narendramodi @Amit…",140,1.1283E+18,14-05-19 14:07,Twitter for iPhone,0,1514
440,RT @NewsX: https://t.co/ceIaPuW9mO,34,1.1283E+18,14-05-19 14:07,Twitter for iPhone,0,774
441,Speaking on NDA's vision for India's progress at the public meeting in Chandigarh. Watch. https://t.co/ZDu0ceaVvt,113,1.12829E+18,14-05-19 13:20,Periscope,9582,2613
442,Here is my message for the people of beloved Kashi. Do watch! https://t.co/GIoqGdzJuy,85,1.12825E+18,14-05-19 10:36,Periscope,9860,2828
443,"हां मैंने बगावत की है।

मैंने गरीबी के खिलाफ बगावत की है।

मैंने गरीबी देखी है और मैं नहीं चाहता कि देश का कोई नाग… https://t.co/tDg2nMc7M0",139,1.12824E+18,14-05-19 10:24,Twitter Media Studio,20709,4791
444,हमारी सरकार की हर योजना के केंद्र में गांव और गरीब रहे हैं। https://t.co/KXs26ZfXH3,83,1.12824E+18,14-05-19 10:22,Twitter Media Studio,8563,2055
445,"राजनीति में इतनी तनख्वाह कब से मिलने लगी कि महामिलावटी अपने लिए बड़े बंगले, फार्महाउस बना पाए, संपत्ति इकट्ठा कर पा… https://t.co/Oc8CyayMN0",140,1.12824E+18,14-05-19 10:20,Twitter Media Studio,26652,6949
446,"चुनाव के 6 चरणों के बाद महामिलावटी बौखला गए हैं। यह बौखलाहट साक्षात दिख रही है। 

उनकी हार जैसे-जैसे और तय होती जा… https://t.co/Ge5UTM44bB",139,1.12824E+18,14-05-19 10:10,Twitter Media Studio,12581,3235
447,Heartiest congratulations and best wishes to President @CyrilRamaphosa on his re-election. India and South Africa a… https://t.co/uRTGhoO1Ep,140,1.12824E+18,14-05-19 10:03,Twitter Web Client,13184,2442
448,"Sasaram wants NDA’s development agenda, not divisive politics of Mahamilawat. Watch. https://t.co/vy9Jjp8YCB",108,1.12823E+18,14-05-19 9:31,Periscope,7806,2160
449,Overwhelmed by the affection in Buxar. Do watch my address. https://t.co/rtRQJIGiPv,83,1.12821E+18,14-05-19 8:07,Periscope,9824,2518
450,"Happy to be in Ballia, the land of courage and home to wonderful people. Watch my speech. https://t.co/xEoLQr9LMo",113,1.12819E+18,14-05-19 6:47,Periscope,13883,3047
451,"Today I will interact with the people of Ballia, Buxar, Sasaram and Chandigarh. 

Have a look at highlights from ye… https://t.co/BthEO72ndy",140,1.12817E+18,14-05-19 5:45,Twitter Media Studio,20661,4582
452,"The comments of the philosopher and guide of the Congress President have angered Punjab. 

The memories of 1984 mas… https://t.co/NwxsAPt81d",140,1.12796E+18,13-05-19 15:47,Twitter Media Studio,14874,3691
453,Delighted to have got the opportunity to interact with the people of Solan and surrounding areas. Across Himachal P… https://t.co/bV3jhtCMsB,140,1.12796E+18,13-05-19 15:46,Twitter for Android,11388,2782
454,Punjab’s Congress Government has been a dismal failure. Add to that the arrogance and anti-Sikh mindset of the Cong… https://t.co/8smYvA20GT,140,1.12796E+18,13-05-19 15:44,Twitter for Android,17297,3637
455,"RT @manakgupta: #ModiOnNews24 - ‘23 मई’ पर PM @narendramodi का पहला इंटरव्यू 8.56 बजे @news24tvchannel पर

@PMOIndia @BJP4India https://t.c…",140,1.12794E+18,13-05-19 14:14,Twitter Web Client,0,1384
456,"Congress leaders are so scared to face the people that they’ve not gone to vote also!

This also shows their disreg… https://t.co/WFoEjjMOvy",140,1.12794E+18,13-05-19 14:13,Twitter Media Studio,14241,3603
457,"जब तक मोदी है, आदिवासी भाइयों और बहनों का हक कोई नहीं छीन सकता। https://t.co/WR3LUIbGbR",87,1.12794E+18,13-05-19 14:11,Twitter Media Studio,22940,4644
458,"“हुआ तो हुआ” की सोच रखने वाले महामिलावटियों ने देश का बहुत नुकसान किया है। 

अब देश उनको कह रहा है, अब बहुत हुआ!… https://t.co/5TNTH9l5V8",137,1.12794E+18,13-05-19 14:09,Twitter Media Studio,17636,4360
459,"Speaking on NDA's development agenda at the rally in Solan, Himachal Pradesh. Watch. https://t.co/Bu1tcZHapj",108,1.12788E+18,13-05-19 10:01,Periscope,12037,3058
460,Humbled by the affection in Ratlam. Watch my speech. https://t.co/PY43ElcIC8,76,1.12782E+18,13-05-19 6:13,Periscope,16192,3819
461,"Will address rallies in Ratlam (MP), Solan (HP) and Bathinda (Punjab). 

In UP and MP yesterday, I spoke of many is… https://t.co/G3xytDyLtP",140,1.12778E+18,13-05-19 3:50,Twitter Media Studio,18279,4304
462,"Touched by the response in Indore and Khandwa. 

Congress, which has two and a half Chief Ministers in Madhya Prade… https://t.co/YkfDQqTvPI",140,1.12763E+18,12-05-19 17:52,Twitter for iPhone,12608,3141
463,"Spectacular sight from Indore! 

It’s BJP all the way in this city. https://t.co/0Gnv5N8HDT",91,1.12763E+18,12-05-19 17:49,Twitter for iPhone,50301,10044
464,"वंशवाद के पेड़ पर चढ़कर कुछ लोगों को पार्टियों की कमान तो मिल सकती है, लेकिन सोच और विजन नहीं मिल सकता... https://t.co/SpF4Q4nWL9",129,1.12763E+18,12-05-19 17:41,Twitter Media Studio,14811,3603
465,बीते 5 वर्षों में हमने टेक्नोलॉजी और ट्रांसपेरेंसी पर विशेष ध्यान दिया है और इससे देश को खूब फायदा हुआ है। https://t.co/HRQ9pgEL94,130,1.12763E+18,12-05-19 17:40,Twitter Media Studio,12645,2941
466,"2019 का चुनाव भारतीय जनता पार्टी नहीं, भारतीय जनता लड़ रही है। https://t.co/U5P0Sy6Ahb",86,1.12763E+18,12-05-19 17:39,Twitter Media Studio,21197,5199
467,"कांग्रेस ने किसानों को हमेशा धोखा दिया, नौजवानों की परवाह कभी नहीं की। https://t.co/Eq3P5vb918",94,1.12763E+18,12-05-19 17:39,Twitter Media Studio,11262,2875
468,"Delighted to be in Indore, a city that has always blessed BJP. Sharing my address. https://t.co/OF7ohxDENK",106,1.12757E+18,12-05-19 13:54,Periscope,14226,3666
469,MP is angry because Congress is looting the state. They want BJP. Speaking in Khandwa. https://t.co/Pb0WzoL88L,110,1.12753E+18,12-05-19 11:10,Periscope,12873,3465
470,The scorching heat was no deterrent for record number of people to join the rallies in Kushinagar and Deoria. Acros… https://t.co/mcWyLsDFKD,140,1.12752E+18,12-05-19 10:26,Twitter for iPhone,10141,2657
471,"मैंने यूपी की जनता से सवाल पूछा, आतंक को करारा जवाब कौन दे सकता है।

जानिए जनता का मिजाज। https://t.co/juzx4tr6tr",113,1.12752E+18,12-05-19 10:22,Twitter Media Studio,21073,4991
472,"मेरी एक ही जाति है- गरीबी

जो महामिलावटी मेरी जाति का सर्टिफिकेट मांग रहे हैं, अच्छा हो अगर वो उतना समय जनता की से… https://t.co/DOaXrX0SPd",139,1.12752E+18,12-05-19 10:17,Twitter Media Studio,18821,4832
473,"राजस्थान में दलित बेटी पर अत्याचार हुआ, लेकिन राज्य की कांग्रेस सरकार कुछ नहीं कर पाई।

इसी राजस्थान सरकार को बहनजी… https://t.co/bDz9TUx25Q",140,1.12752E+18,12-05-19 10:15,Twitter Media Studio,15888,4788
474,पद्मश्री पुरस्कार से सम्मानित वाराणसी के बिरहा गायक श्री हीरालाल यादव जी के निधन की खबर से अत्यंत दुख हुआ। दो दिन प… https://t.co/KOQNakutNb,140,1.12748E+18,12-05-19 7:59,Twitter for iPhone,30534,5347
475,आज कुशीनगर में रैली से पहले भाजपा के वरिष्ठ कार्यकर्ता रामचंद्र पांडेय जी से आशीर्वाद प्राप्त करने का सौभाग्य मिला।… https://t.co/TBFv17FcSZ,140,1.12748E+18,12-05-19 7:58,Twitter for iPhone,17352,3705
476,Mahamilawat means instability and corruption. BJP stands for progress. Watch from Deoria. https://t.co/g5pALdn0TM,113,1.12747E+18,12-05-19 7:22,Periscope,11140,3183
